"","Barri","Any","all","violence","property_vh","property_personal","damage","other","TOTAL.x","all_rate","violence_rate","property_vh_rate","property_personal_rate","damage_rate","other_rate","sample.r","TOTAL.y","violence.r","violence.r.w","violence.r.wo","property_personal.r","property_personal.r.w","property_personal.r.wo","property_vh.r","property_vh.r.w","property_vh.r.wo","damage.r","damage.r.w","damage.r.wo","sample.f","violence.f.nw","violence.f.w","violence.f.w2","violence.f.wo","property_personal.f.nw","property_personal.f.w","property_personal.f.w2","property_personal.f.wo","property_vh.f.nw","property_vh.f.w","property_vh.f.w2","property_vh.f.wo","sample.p","violence.p","violence.p.w","violence.p.w2","violence.p.wo","property_personal.p","property_personal.p.w","property_personal.p.w2","property_personal.p.wo","property_vh.p","property_vh.p.w","property_vh.p.w2","property_vh.p.wo","sample.rp","violence.rp","violence.rp.w","violence.rp.w2","violence.rp.wo","property_personal.rp","property_personal.rp.w","property_personal.rp.w2","property_personal.rp.wo","property_vh.rp","property_vh.rp.w","property_vh.rp.w2","property_vh.rp.wo"
"136","la maternitat i sant ramon","2016",2598,285,317,1641,155,200,23992,108.286095365122,11.8789596532177,13.2127375791931,68.3977992664221,6.46048682894298,8.33611203734578,21,23992,0,0,0,5,197.591224231177,6.42319207376725,7,321.101315055243,10.4381934459093,NA,NA,NA,7,0,0,0,0,1,48.647834007828,6.94969057254685,1.58141831966908,2,97.295668015656,13.8993811450937,3.16283663933817,2,0,0,0,0,0,0,0,0,1,48.647834007828,24.323917003914,1.58141831966908,2,0,0,0,0,0,0,0,0,1,48.647834007828,24.323917003914,1.58141831966908
"137","la maternitat i sant ramon","2017",2669,264,444,1604,209,148,23992,111.245415138379,11.0036678892964,18.5061687229076,66.8556185395132,8.71123707902634,6.16872290763588,54,23992,2,44.3702109236554,2.31628122122426,19,371.284445289101,19.3823551985261,9,175.011529170016,9.13621797317468,NA,NA,NA,8,0,0,0,0,1,13.1789835903762,2.63579671807524,0.688675182064472,6,113.009130825561,64.2698074289671,5.89283360854366,6,0,0,0,0,1,13.1789835903762,13.1789835903762,0.688675182064472,5,94.7387519289459,85.6035624806382,4.93905550693179,11,0,0,0,0,4,70.5524059859959,61.4172165376882,3.68308398124896,6,116.625753130832,107.490563682525,6.08827490932805
"138","la maternitat i sant ramon","2018",2515,240,375,1559,186,155,23992,104.826608869623,10.0033344448149,15.6302100700233,64.9799933311104,7.75258419473158,6.46048682894298,134,23992,24,179.125209821901,12.1612387570989,34,255.082411287232,17.3181547671871,34,252.162212712256,17.1198955041624,NA,NA,NA,32,5,56.0458897719216,39.5524362271505,3.95635035819131,12,145.743558301473,61.62820709489,11.1237485353055,8,63.9637058347498,21.4544009933162,4.30356011506293,8,1,13.3288460496673,3.33221151241683,1.08468233935341,4,29.1864883533198,21.5404847296033,2.36419843301357,2,29.8259752886257,19.1899036483557,1.98586796994442,12,2,12.8905334159197,8.47334767626533,0.875169132994896,8,65.5438882212102,57.2603704139011,4.44993127722932,2,16.2864961433952,12.4201640757405,1.10572916181552
"139","la maternitat i sant ramon","2019",2838,312,519,1612,186,209,23992,118.289429809937,13.0043347782594,21.6322107369123,67.189063021007,7.75258419473158,8.71123707902634,17,23992,0,0,0,2,187.428172927202,2.9339652769921,5,324.78792769348,5.08416897714205,NA,NA,NA,8,0,0,0,0,3,202.656562498202,126.67566381072,2.918641956037,3,339.067599113073,195.11863287774,4.29782221584136,6,0,0,0,0,2,151.961797374965,75.9808986874823,2.31953015241977,3,339.067599113073,195.11863287774,4.29782221584136,4,0,0,0,0,1,93.7140864636008,46.8570432318004,1.46698263849605,3,200.75711832783,153.900075096029,3.14261407494819
"140","la maternitat i sant ramon","2020",1866.83381088825,241.590257879656,301.203438395415,986.232091690544,144.32664756447,193.481375358166,23992,77.8106790133483,10.0696172840804,12.5543280424898,41.1067060557913,6.0156155203597,8.06441211062713,133,23992,28,192.959604516515,14.0020457697368,62,456.554104674925,33.129687874502,34,254.349221859034,18.4567617397988,NA,NA,NA,26,4,30.3790111303921,19.0807220699284,2.20444224765545,9,107.128096224997,66.9778559643991,7.88524288019333,7,69.8978366762133,28.7180591641627,4.92200938166991,6,0,0,0,0,2,35.9935429036965,35.9935429036965,2.54063660217048,3,33.7233148085973,33.7233148085973,2.27454531153625,19,0,0,0,0,12,86.9925854598284,75.1806467557161,6.31258633789334,5,35.7664485917964,35.7664485917964,2.59537975037883
"141","pedralbes","2014",948,110,164,523,94,57,12000,79,9.16666666666667,13.6666666666667,43.5833333333333,7.83333333333333,4.75,86,12000,10,210.708312550195,12.1545698302035,16,212.338599016819,12.2486118281768,31,412.707413891673,23.8067545645312,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","pedralbes","2015",942,115,104,588,75,60,12000,78.5,9.58333333333333,8.66666666666667,49,6.25,5,78,12000,8,96.2282066747497,4.22255017998537,14,169.03759618535,7.41746891957861,28,354.389388352526,15.5508143327535,NA,NA,NA,12,1,12.6239926497677,3.15599816244192,0.553948205806041,1,15.3458563626497,5.11528545421657,0.559817323226047,10,142.527437473542,84.9354034407598,6.04002461605837,4,1,12.6239926497677,12.6239926497677,0.553948205806041,0,0,0,0,3,48.5423871057908,43.2902055538865,2.00335274910444,9,1,12.6239926497677,12.6239926497677,0.553948205806041,2,24.6299895013648,24.6299895013648,1.08077839332026,6,81.2475588531659,81.2475588531659,3.56519056224738
"143","pedralbes","2016",974,113,113,597,81,70,12000,81.1666666666667,9.41666666666667,9.41666666666667,49.75,6.75,5.83333333333333,8,12000,2,574.627774510861,7.93201965021811,2,349.987647576663,4.83114290859818,3,598.093899294694,8.25594023177767,NA,NA,NA,6,2,574.627774510861,114.925554902172,7.93201965021811,1,287.313887255431,57.4627774510861,3.96600982510906,3,710.865922401412,148.98509187481,9.5830027646122,2,2,574.627774510861,287.313887255431,7.93201965021811,0,0,0,0,0,0,0,0,3,2,574.627774510861,287.313887255431,7.93201965021811,0,0,0,0,0,0,0,0
"144","pedralbes","2017",962,79,123,630,81,49,12000,80.1666666666667,6.58333333333333,10.25,52.5,6.75,4.08333333333333,33,12000,0,0,0,6,166.727556019713,4.98931593371655,13,421.122891011809,12.6020869035564,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,28.7832487374853,7.19581218437132,0.861337651546228,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,28.7832487374853,28.7832487374853,0.861337651546228,0,0,0,0
"145","pedralbes","2018",996,97,129,647,81,42,12000,83,8.08333333333333,10.75,53.9166666666667,6.75,3.5,56,12000,3,55.4836368834317,1.51723183409097,10,154.454992234028,4.22366024138045,17,303.216836354154,8.29163808629591,NA,NA,NA,5,0,0,0,0,1,29.6560439220003,14.8280219610002,0.834620412538317,2,36.4528200766044,36.4528200766044,0.996823246803604,4,0,0,0,0,1,29.6560439220003,29.6560439220003,0.834620412538317,2,36.4528200766044,36.4528200766044,0.996823246803604,7,0,0,0,0,0,0,0,0,4,74.9443997905352,74.9443997905352,2.04939754378278
"146","pedralbes","2019",1105,123,145,705,78,54,12000,92.0833333333333,10.25,12.0833333333333,58.75,6.5,4.5,8,12000,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147","pedralbes","2020",797.97994269341,97.2636103151862,104.58452722063,470.630372492837,74.2550143266476,51.2464183381089,12000,66.4983285577841,8.10530085959885,8.71537726838586,39.2191977077364,6.18791786055396,4.27053486150907,53,12000,11,183.32194080876,5.16260764001696,27,483.690111374223,13.621404253985,23,421.714881402835,11.8760932763106,NA,NA,NA,12,2,56.4976722521869,11.2995344504374,2.19810293096529,4,189.508714682165,76.6879710129901,5.4082129044084,6,112.25154487414,47.1033817244477,3.16116380076668,5,0,0,0,0,0,0,0,0,5,93.8068212794751,39.4180802266706,2.64173404496263,18,1,18.4447235946649,4.61118089866623,0.519429755804048,5,93.3827604131227,81.5702675253438,2.62979188540003,11,203.023194321471,92.7312012024455,5.71742307265925
"148","vallvidrera, el tibidabo i les planes","2014",264,34,28,130,36,36,4727,55.8493759255342,7.19272265707637,5.92341865876878,27.5015866299979,7.61582398984557,7.61582398984557,43,4727,2,45.6713429871445,1.79792090504314,9,213.995185251886,8.42424137278478,6,135.380158845133,5.32944296786364,7,154.890835559145,6.09751001475419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","vallvidrera, el tibidabo i les planes","2015",291,21,52,156,40,22,4727,61.5612439179183,4.44256399407658,11.0006346519992,33.0019039559975,8.46202665538397,4.65411466046118,14,4727,2,131.903031165548,1.79792090504314,7,484.555252660401,6.60479149499749,4,263.806062331095,3.59584181008629,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,66.2363518777097,22.0787839592366,0.90284294957001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,221.318862919178,221.318862919178,3.01671467900808,0,0,0,0
"150","vallvidrera, el tibidabo i les planes","2016",305,23,42,167,45,28,4727,64.5229532473027,4.86566532684578,8.88512798815316,35.3289612862281,9.51977998730696,5.92341865876878,4,4727,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151","vallvidrera, el tibidabo i les planes","2017",334,38,42,176,57,21,4727,70.6579225724561,8.03892532261477,8.88512798815316,37.2329172836894,12.0583879839221,4.44256399407658,15,4727,6,410.751193577851,7.10189708127814,12,813.054405627425,14.0577283779733,4,257.163686120892,4.44636573290088,NA,NA,NA,4,2,139.759076349696,44.4740271847087,2.41643747341154,1,72.0110470426577,36.0055235213289,1.24507257144489,1,66.1624713036854,16.5406178259214,1.14395056956234,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,72.0110470426577,72.0110470426577,1.24507257144489,0,0,0,0
"152","vallvidrera, el tibidabo i les planes","2018",365,36,62,212,39,16,4727,77.2159932303787,7.61582398984557,13.1161413158451,44.848741273535,8.25047598899937,3.38481066215359,16,4727,2,140.115278324184,1.91604183936738,3,227.988541280926,3.11768701611459,3,171.825957599148,2.34967754970735,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,57.2753191997161,28.637659599858,0.783225849902452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153","vallvidrera, el tibidabo i les planes","2019",449,23,166,164,70,26,4727,94.986249206685,4.86566532684578,35.1174106198434,34.6943092870743,14.8085466469219,5.50031732599958,1,4727,0,0,0,0,0,0,1,1000,1.50078408177937,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,1000,1000,1.50078408177937,1,0,0,0,0,0,0,0,0,1,1000,1000,1.50078408177937,1,0,0,0,0,0,0,0,0,1,1000,1000,1.50078408177937
"154","vallvidrera, el tibidabo i les planes","2020",339.899713467049,23.0085959885387,106.676217765043,125.501432664756,65.8882521489971,18.8252148997135,4727,71.9060108878885,4.86748381394937,22.5674249555835,26.5499117124511,13.9387036490368,3.98248675686767,9,4727,4,411.045945020836,3.58606494428483,2,228.738191996645,1.99556770155385,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155","sarrià","2014",1105,129,101,649,124,102,25137,43.9591041094801,5.13187731232844,4.01798146159048,25.8185145403191,4.93296733898238,4.0577634562597,113,25137,14,108.237199945884,11.8126271489511,17,133.44748504898,14.5639889579273,17,140.673977469995,15.352662912971,4,31.9929391496717,3.49159680556318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","sarrià","2015",1159,122,107,689,133,108,25137,46.1073318216175,4.85340334964395,4.25667342960576,27.4097943270876,5.29100529100529,4.29645542427497,71,25137,5,60.4310429706713,3.95660664595917,12,157.122002208383,10.2872617715007,16,221.807290650151,14.5224069810363,NA,NA,NA,13,1,11.5643597228262,11.5643597228262,0.941662179141985,4,37.4792601896348,19.3625014965909,2.72358662343995,8,107.736770726058,32.7559099082988,7.38198292989861,4,1,11.5643597228262,11.5643597228262,0.941662179141985,1,11.7915362577333,11.7915362577333,0.772028223078304,2,27.3418609578182,13.6709304789091,1.79015591094627,8,0,0,0,0,4,54.0358824305218,54.0358824305218,3.53789577400861,4,58.4423701686902,44.7714396897811,3.82640210805676
"157","sarrià","2016",1171,122,111,734,132,72,25137,46.5847157576481,4.85340334964395,4.41580140828261,29.1999840872021,5.25122329633608,2.86430361618332,12,25137,0,0,0,1,56.8924979414186,1.08916411259129,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158","sarrià","2017",1094,125,124,681,104,60,25137,43.5215021681187,4.97274933365159,4.93296733898238,27.0915383697339,4.13732744559812,2.38691968015276,44,25137,4,85.1359087238322,4.08502551603533,6,137.059778243907,6.5764575693285,6,137.968881829523,6.62007854430401,NA,NA,NA,5,3,61.140513040487,20.3801710134957,2.93366876066438,1,20.0373296118753,5.00933240296882,0.994493287888339,0,0,0,0,1,0,0,0,0,1,20.0373296118753,20.0373296118753,0.994493287888339,0,0,0,0,5,0,0,0,0,2,42.4735758013557,42.4735758013557,2.03798424785274,3,66.137046902019,66.137046902019,3.17341446399977
"159","sarrià","2018",1295,130,166,830,117,52,25137,51.5176830966305,5.17165930699765,6.60381111508931,33.0190555754466,4.65449337629789,2.06866372279906,75,25137,15,177.112362528076,11.4219758902123,18,215.983580768898,13.9287806735286,20,233.343673083386,15.0483329906997,NA,NA,NA,13,3,41.603724940564,18.5772875541813,2.50029936623886,2,23.3859412360268,16.6966214157278,1.43602808070083,4,39.9825373014999,18.1273125233937,2.57847374722276,4,1,8.89829966440274,2.96609988813425,0.573851326807187,0,0,0,0,3,30.5128783621634,30.5128783621634,1.9677754619662,9,1,8.89829966440274,2.96609988813425,0.573851326807187,2,27.7329497908928,27.7329497908928,1.78849787420023,4,46.7088296293712,46.7088296293712,3.01225232542498
"160","sarrià","2019",1379,148,140,864,149,78,25137,54.8593706488443,5.88773521104348,5.56947925368978,34.3716433941998,5.92751720571269,3.10299558419859,14,25137,2,97.7655573590386,1.44014634110142,4,262.765050750278,3.87068960306352,2,143.695436084186,2.11672149271985,NA,NA,NA,7,5,297.285839732568,63.9855554782703,5.33850874192365,2,191.495323079448,95.3343371680919,2.75930660233343,0,0,0,0,2,2,134.055311469873,14.8950346077637,2.18789230941084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161","sarrià","2020",1203.76790830946,165.243553008596,131.776504297994,700.716332378223,124.45558739255,81.5759312320917,25137,47.8882885113361,6.57371814490973,5.24233219151029,27.8758933993008,4.95109151420417,3.24525326141113,53,25137,6,112.735978783941,6.03813568063308,14,275.653377393368,14.7639867190562,13,249.805005188256,13.3795486702493,NA,NA,NA,19,5,57.7434405265408,38.4065979356038,3.3816978963897,5,42.0711870139219,15.5070823527211,2.97781497196497,7,133.425857764439,105.848957786255,7.14628498529785,9,1,15.779280840512,15.779280840512,0.845137813904337,2,15.2422061459413,15.2422061459413,0.99391290249732,6,115.046186829466,94.3635118458271,6.16187035504524,12,1,15.779280840512,15.779280840512,0.845137813904337,4,81.5067679064215,62.1836157951715,4.36550007209364,6,115.046186829466,94.3635118458271,6.16187035504524
"162","les tres torres","2014",762,93,66,447,99,57,16671,45.7081158898686,5.57854957710995,3.95897066762642,26.8130286125607,5.93845600143963,3.41911103113191,112,16671,11,99.3590726368018,10.9877423634875,20,192.391822538362,21.2758807302951,45,406.071013099943,44.9058506165033,11,85.2919943266963,9.4321176160279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","les tres torres","2015",722,63,48,484,79,48,16671,43.3087397276708,3.77901745546158,2.87925139463739,29.0324515625937,4.73876792034071,2.87925139463739,59,16671,7,117.746378749878,6.35871413564964,12,207.60422210438,11.2113503254302,24,404.293321865962,21.8332460666057,NA,NA,NA,10,0,0,0,0,4,68.1808154630766,37.8343998881902,3.37368303807722,6,92.9204247329498,60.8247457495352,5.0164966480031,5,0,0,0,0,2,36.0904848980462,36.0904848980462,1.73733022198289,3,45.1662453995206,45.1662453995206,2.43913440162974,16,1,17.437064984265,17.437064984265,0.941662179141985,4,66.0962776339567,49.3780409552974,3.5694289656046,11,183.225108662429,96.0397837411042,9.89479337562167
"164","les tres torres","2016",778,88,55,534,61,40,16671,46.6678663547478,5.27862755683522,3.29914222302201,32.031671765341,3.65904864735169,2.39937616219783,16,16671,1,87.1436100305944,2.18848122452247,4,261.026545602064,6.55529067422752,8,473.299049511668,11.8861966250533,NA,NA,NA,6,0,0,0,0,0,0,0,0,4,317.542614105864,143.255394044676,7.97460707345597,1,0,0,0,0,0,0,0,0,1,87.1436100305944,43.5718050152972,2.18848122452247,4,0,0,0,0,2,130.513272801032,65.2566364005161,3.27764533711376,1,87.1436100305944,43.5718050152972,2.18848122452247
"165","les tres torres","2017",794,91,83,497,81,42,16671,47.6276168196269,5.45858076900006,4.97870553656049,29.812248815308,4.8587367284506,2.51934497030772,27,16671,0,0,0,2,75.9258347370677,2.20281272859229,11,419.056975933501,12.1579702585876,NA,NA,NA,5,0,0,0,0,0,0,0,0,3,103.950161260741,83.9610272472268,3.01587383474087,2,0,0,0,0,0,0,0,0,2,63.9718932337123,63.9718932337123,1.85599672595461,4,0,0,0,0,0,0,0,0,3,103.65648448245,103.65648448245,3.00735348132556
"166","les tres torres","2018",761,61,81,521,66,32,16671,45.6481314858137,3.65904864735169,4.8587367284506,31.2518745126267,3.95897066762642,1.91950092975826,44,16671,6,130.819233181365,5.11478980087864,10,229.623722023341,8.97786237453713,16,361.203290235479,14.1223798673313,NA,NA,NA,6,1,35.5808574366162,7.11617148732324,1.6967307663083,0,0,0,0,3,76.1555526749231,42.9551019063926,3.37768903881624,2,0,0,0,0,0,0,0,0,2,41.3791017221239,41.3791017221239,1.61784626244077,20,4,88.1256302704415,40.999738706079,3.445548975802,7,153.480535825627,70.1465459681523,6.00080477605282,9,191.620473931271,110.394512094678,7.49200573851711
"167","les tres torres","2019",894,110,105,557,79,43,16671,53.6260572251215,6.59828444604403,6.2983624257693,33.4113130586048,4.73876792034071,2.57932937436267,11,16671,4,328.164740282676,4.20082191001708,6,440.667783763201,5.64096825111849,6,500.292631366907,6.40422321257268,NA,NA,NA,7,0,0,0,0,4,446.059722755685,208.966980942777,4.07006446535052,3,278.461035892177,194.083753281783,3.56456705145803,4,0,0,0,0,3,389.808201015422,278.907574301973,3.34999129479981,1,56.2515217402625,56.2515217402625,0.720073170550709,2,0,0,0,0,1,82.0411850706691,82.0411850706691,1.05020547750427,1,56.2515217402625,56.2515217402625,0.720073170550709
"168","les tres torres","2020",764.512893982808,101.446991404011,76.3467048710602,446.575931232092,83.6676217765043,56.4756446991404,16671,45.8588503378806,6.08523732253683,4.57961159324937,26.7875911002394,5.01875243095821,3.38765789089679,49,16671,17,374.416020160872,18.2079035856369,20,381.983448003403,18.5759086632211,17,326.368051749074,15.8713241413283,NA,NA,NA,6,0,0,0,0,1,11.7802728639159,1.30891920710177,0.460882723745909,5,100.797024871446,69.0835659428675,4.59133295500708,2,0,0,0,0,0,0,0,0,2,40.46991345751,40.46991345751,1.96805756878888,10,1,20.2428910233284,20.2428910233284,0.984414630252609,5,101.174783643775,20.234956728755,4.92014392197219,4,82.0873764669975,61.2786449622538,3.99192063327521
"169","sant gervasi-la bonanova","2014",1425,161,207,813,152,92,26108,54.5809713497778,6.16669220162402,7.92860425923089,31.1398804963996,5.82197027730964,3.52382411521373,187,26108,15,69.0673209571799,12.4213019159491,31,162.482502446436,29.2214058830713,42,196.748656537805,35.3839475825128,19,90.2033638338272,16.2224797557852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","sant gervasi-la bonanova","2015",1390,140,177,847,137,89,26108,53.2403860885552,5.36234104489045,6.77953117818293,32.4421633215873,5.24743373678566,3.40891680710893,90,26108,11,106.385923452118,8.98219966900623,15,173.622856160433,14.6590367459474,26,254.960538833895,21.5264049341469,NA,NA,NA,26,0,0,0,0,3,32.1176137214452,15.9135075697624,2.71317023970344,23,232.108373218427,88.3949305230946,19.4593575246698,4,0,0,0,0,0,0,0,0,4,34.602147630626,34.602147630626,2.96929108065657,7,0,0,0,0,0,0,0,0,7,70.0032434934855,70.0032434934855,5.91039763657781
"171","sant gervasi-la bonanova","2016",1333,133,179,834,138,49,26108,51.0571472345641,5.09422399264593,6.8561360502528,31.9442316531331,5.28573617282059,1.87681936571166,17,26108,0,0,0,1,57.5991024428191,1.51332006929318,0,0,0,NA,NA,NA,2,0,0,0,0,0,0,0,0,2,61.1250880129591,50.4888295331536,1.70655635410933,2,0,0,0,0,0,0,0,0,2,61.1250880129591,61.1250880129591,1.70655635410933,0,0,0,0,0,0,0,0,0,0,0,0,0
"172","sant gervasi-la bonanova","2017",1437,123,205,947,132,30,26108,55.040600582197,4.71119963229661,7.85199938716102,36.2724069250804,5.055921556611,1.14907308104795,49,26108,1,22.6029388972413,1.15316067448376,7,133.422516057581,6.80697316874395,12,230.56284373361,11.7628953296509,NA,NA,NA,7,0,0,0,0,3,44.8637640998137,29.2976326531059,2.56128852490793,4,84.3594024573117,84.3594024573117,4.30386269143937,5,0,0,0,0,3,44.8637640998137,44.8637640998137,2.56128852490793,2,39.8145924410429,39.8145924410429,2.03126781355024,10,0,0,0,0,4,76.0394515906534,76.0394515906534,3.87939398864433,6,115.215597928517,98.0039443847156,5.87808944767419
"173","sant gervasi-la bonanova","2018",1753,142,322,1072,156,61,26108,67.1441703692355,5.43894591696032,12.333384403248,41.0602114294469,5.97518002144936,2.33644859813084,69,26108,7,95.6642734649017,5.94735425265815,22,306.748231464485,19.0702373291426,18,275.534673276522,17.1297209659688,NA,NA,NA,23,8,104.264847909947,29.1248488596327,6.66740381730988,7,100.997028356438,83.7869052504489,6.93423159019116,6,95.5685380920556,56.4262153567306,6.40755227771016,11,1,16.8006000733898,16.8006000733898,1.04447686345878,5,71.9440597218251,71.9440597218251,4.86605713144453,4,52.8908093775978,46.4152414263398,3.32057241042324,19,1,16.8006000733898,16.8006000733898,1.04447686345878,9,108.452698241281,72.7457565268973,6.74239810470293,8,121.028715661814,98.7359704337429,7.5242367993223
"174","sant gervasi-la bonanova","2019",1788,153,300,1101,166,68,26108,68.4847556304581,5.86027271334457,11.4907308104795,42.1709820744599,6.35820438179868,2.60456565037536,14,26108,4,260.545466235975,3.86398784504457,8,450.663558881796,6.68351109263458,1,78.9617227091338,1.17103222397099,NA,NA,NA,5,2,168.516312828345,84.2581564141723,2.49916067958255,1,71.6445694337152,17.9111423584288,1.21446597396773,2,109.296684244031,49.5925151995325,1.8911053945217,1,0,0,0,0,0,0,0,0,1,78.9617227091338,39.4808613545669,1.17103222397099,5,1,46.0145767038153,46.0145767038153,0.682413582731011,3,220.59067536272,110.29533768136,3.27144317897953,1,78.9617227091338,39.4808613545669,1.17103222397099
"175","sant gervasi-la bonanova","2020",1386.79083094556,146.418338108882,217.535816618911,801.117478510029,149.555873925501,72.163323782235,26108,53.1174670961222,5.60817902975649,8.3321517013525,30.6847509770962,5.72835429467985,2.76403109323713,58,26108,15,269.98619382457,15.6305795934425,15,268.38740724858,15.5380194499961,5,79.9063675958803,4.62609891653139,NA,NA,NA,9,2,19.8890505757952,3.73376621464682,1.55637595494901,2,30.8311698272038,21.5289238753788,2.06989490815259,1,14.4575662626891,7.22878313134454,0.83700628167404,2,0,0,0,0,1,18.6044919036499,9.30224595182494,1.03494745407629,0,0,0,0,4,0,0,0,0,3,54.887528811154,54.887528811154,3.17765836695918,0,0,0,0
"176","sant gervasi-galvany","2014",4347,584,371,2608,304,480,47928,90.6985478217326,12.1849440827909,7.74077783341679,54.4149557669838,6.34284760474044,10.0150225338007,326,47928,35,101.235956564565,31.106867470404,48,151.460911556941,46.5395365701269,65,192.545133101876,59.1635239170331,40,113.107089825621,34.7545217387731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","sant gervasi-galvany","2015",4279,563,335,2669,330,382,47928,89.2797529627775,11.7467868469371,6.98965114338174,55.6876982139876,6.88532799198798,7.97028876648306,165,47928,19,107.457865495655,16.7251120999091,23,136.249219056635,21.2062974798196,47,273.706306473327,42.6005917491781,NA,NA,NA,55,6,33.1239918760388,10.7858788613136,5.15553212198906,11,67.4532456716135,44.9022899596361,10.1557409138943,38,230.122966012042,82.2879287890986,35.6064838594413,13,2,13.0925320405332,4.36417734684439,2.03776675666821,4,31.0592500601879,31.0592500601879,4.43852887229497,7,41.2000354030559,31.4204283198125,5.75135568812357,15,3,18.8932451035638,10.164890409875,2.94060970623822,7,42.0103022414449,36.4291797891659,6.53862805759567,5,29.9455543150515,25.5813769682071,4.66082915850776
"178","sant gervasi-galvany","2016",4619,537,345,3044,294,399,47928,96.373727257553,11.2043064596895,7.19829744616925,63.5119345685194,6.13420130195293,8.32498748122183,27,47928,1,41.7105854314417,1.55043837080996,5,225.606974512885,8.38611365410013,1,49.0634328706943,1.82375356614011,NA,NA,NA,3,2,55.672519294624,27.836259647312,2.88979682133122,0,0,0,0,1,45.6292440142813,22.8146220071406,2.18848122452247,1,1,27.836259647312,27.836259647312,1.44489841066561,0,0,0,0,0,0,0,0,1,0,0,0,0,1,58.0226805518419,58.0226805518419,2.15678081173639,0,0,0,0
"179","sant gervasi-galvany","2017",4606,532,420,3065,274,315,47928,96.1024870639292,11.0999833082958,8.76314471707561,63.9500918043732,5.7169086963779,6.57235853780671,114,47928,9,84.0145795201163,10.3534809096168,29,256.390225769363,31.5960791933718,34,305.986717126793,37.7080698667307,NA,NA,NA,38,7,66.492035939862,20.2985077670722,7.81727883910546,17,159.140780756372,84.6705648423341,17.2032052041431,10,95.1118435129301,43.7004229778004,11.7210448676208,9,1,10.1032927452266,10.1032927452266,1.24507257144489,4,33.9925069932885,28.6483766443042,3.64046693408933,4,36.7734921894346,36.7734921894346,4.53175688717325,18,1,10.1032927452266,10.1032927452266,1.24507257144489,7,55.14279221134,41.529926393257,6.79548537556356,8,65.2755207173506,45.6803761044083,8.04418544343918
