"","Barri","Any","all","violence","property_vh","property_personal","damage","other","TOTAL.x","all_rate","violence_rate","property_vh_rate","property_personal_rate","damage_rate","other_rate","sample.r","TOTAL.y","violence.r","violence.r.w","violence.r.wo","property_personal.r","property_personal.r.w","property_personal.r.wo","property_vh.r","property_vh.r.w","property_vh.r.wo","damage.r","damage.r.w","damage.r.wo","sample.f","violence.f.nw","violence.f.w","violence.f.w2","violence.f.wo","property_personal.f.nw","property_personal.f.w","property_personal.f.w2","property_personal.f.wo","property_vh.f.nw","property_vh.f.w","property_vh.f.w2","property_vh.f.wo","sample.p","violence.p","violence.p.w","violence.p.w2","violence.p.wo","property_personal.p","property_personal.p.w","property_personal.p.w2","property_personal.p.wo","property_vh.p","property_vh.p.w","property_vh.p.w2","property_vh.p.wo","sample.rp","violence.rp","violence.rp.w","violence.rp.w2","violence.rp.wo","property_personal.rp","property_personal.rp.w","property_personal.rp.w2","property_personal.rp.wo","property_vh.rp","property_vh.rp.w","property_vh.rp.w2","property_vh.rp.wo"
"24","les tres torres","2015-20",912.585482330468,101.241165234002,85.7244508118434,581.095988538682,91.4446036294174,53.0792741165234,16671,54.7408963067883,6.07289096238989,5.14213009488593,34.8566965712124,5.48525005275133,3.18392862554876,206,16671,35,172.869252538331,36.0707106567047,54,254.789942902496,53.1641930171268,82,394.305415636073,82.275340171479,NA,NA,NA,40,1,7.59322841672143,1.08474691667449,1.6967307663083,9,39.8603553546463,17.5379631643192,7.90463022717365,24,132.722866830101,74.2078133155859,27.5405666014813,16,0,0,0,0,5,25.9607916868054,20.4159037289295,5.0873215167827,11,51.7092181674361,44.5882497783198,10.7895893538872,56,6,25.7435719312604,16.9132034534,5.3716257851966,19,90.186553907707,41.010182956973,18.8182284782476,29,130.80978416386,81.0545140166476,27.2946276238127
"25","sant gervasi-la bonanova","2015-20",1752.13180515759,166.40305635148,267.922636103152,1069.18624641834,171.759312320917,76.8605539637058,26108,67.1109163918183,6.37364242191973,10.2620896316513,40.9524378128672,6.5788000735758,2.94394645180427,297,26108,38,119.944215995558,35.5772820346352,68,216.681713796401,64.2710978557578,62,189.525504387168,56.216152370269,NA,NA,NA,72,12,35.300274070483,8.73367934401803,10.7229404518414,16,49.716314564767,32.3136018270302,15.4930512369228,38,111.146282238544,50.7488667978261,34.6054405241244,25,1,3.52131898077829,3.52131898077829,1.04447686345878,9,27.9283170157128,24.5706931821704,8.46229311042875,13,36.8447248927237,33.5134872790416,11.1987198827104,45,2,5.82198832605618,5.82198832605618,1.72689044618979,19,57.5523153206133,43.0734880557868,17.070893639286,22,69.0583407853331,59.4514796075526,20.4837561075453
"26","sant gervasi-galvany","2015-20",5222.2564469914,631.395893027698,461.212511938873,3381.35195797517,345.136580706781,403.159503342884,47928,108.960449987302,13.173841867545,9.62302854153883,70.5506584454842,7.20114715211946,8.41177398061435,632,47928,86,126.304423626284,78.6059586718457,163,251.211534940863,156.342295594334,188,284.272076497578,176.917628497679,NA,NA,NA,216,32,53.0459919968619,18.4507689954387,32.4969932186479,64,102.281435476702,44.8583025519098,63.3741705699322,85,134.87765403968,51.1583196237428,83.1609176574465,66,9,16.5586992181722,9.68998984005167,10.2478929075893,23,37.4092776585809,27.9425507777584,23.1105691052438,31,46.2976299461005,37.8816883508043,28.2197135117401,92,11,14.8260592621346,9.57808856480033,9.22704500892213,33,50.6619999985138,39.8927507564137,31.5296563950869,42,60.6882237021262,44.0138043781689,37.7695085194493
"27","el putxet i el farró","2015-20",1415.91738299905,157.721107927412,169.537726838586,862.131805157593,142.363419293219,84.163323782235,29875,47.3947241171228,5.27936762936943,5.67490299041294,28.8579683734759,4.76530273784833,2.81718238601623,378,29875,43,107.170715650388,40.0858081464606,102,266.41686023212,99.6497511604374,64,171.103687789072,63.999102368967,NA,NA,NA,50,7,14.9514883117049,2.6822475024385,5.52185207098782,8,20.3607593472322,9.33616075877599,7.66418642331061,25,62.5572709551307,25.564233933655,23.7607202189488,19,2,3.64025512994987,3.64025512994987,1.30437529763613,4,10.0908878655869,8.10762969774264,3.71890795159528,11,26.8488912319678,21.6153441934206,10.3339746197638,43,4,9.4040153998025,8.37199408109416,3.51744928486421,23,65.4532275270832,56.3167629428258,24.4819259187973,14,37.3504493676354,28.3993437407009,13.9704483491494
"28","vallcarca i els penitents","2015-20",1146.93982808023,114.716809933142,129.34670487106,676.173829990449,120.166189111748,106.53629417383,15902,72.125507991462,7.21398628682822,8.13398974160861,42.5213073821185,7.55667143200527,6.6995531489014,216,15902,21,113.229294161739,20.8279785185041,56,257.584717521034,47.3814572716456,42,181.146484419587,33.3210156799563,NA,NA,NA,26,5,28.7362542605457,10.4658409010917,5.06395649318187,4,18.5365777574948,10.3652082908248,3.8963198800594,12,53.8892638268469,18.0421826031328,9.91266825138291,6,1,5.32253688545869,5.32253688545869,1.09905146548264,1,8.01579562247491,8.01579562247491,1.62889144407851,4,15.993614054539,13.5876704212721,2.94194759781293,24,3,18.0623218603038,18.0623218603038,3.32247634753723,15,69.4391803182397,52.5200464191566,12.7729998382303,6,23.7180652303906,21.3121215971237,4.36282286113533
"29","el coll","2015-20",314.267908309456,53.8285577841452,45.8147086914995,137.059216809933,51.3973256924546,26.1680993314231,7518,41.8020628238169,7.15995714074823,6.09400222020478,18.2308083014011,6.83656899340977,3.48072616805309,114,7518,22,195.66035955185,18.8076947765332,25,207.806088161806,19.9751931755849,15,137.61856232594,13.2284736762211,NA,NA,NA,15,6,51.8032658714943,13.6248193147824,4.39549105018647,1,8.79605148516434,4.39802574258217,0.845513378134231,5,59.7454668713161,20.6194026114441,5.77504608856846,5,3,22.392940111803,7.46431337060099,2.1525033672463,0,0,0,0,1,23.7179595156731,11.8589797578365,2.27986979230067,14,3,22.392940111803,7.46431337060099,2.1525033672463,6,61.3804639336614,41.9692524436498,5.90014775374256,2,33.4181056024629,21.5591258446264,3.21228853724211
"30","la salut","2015-20",1263.71394460363,104.132760267431,118.540592168099,901.554918815664,89.2717287488061,50.2139446036294,13431,94.0893414193753,7.75316508580379,8.82589473368322,67.1249288076587,6.64669263262647,3.73866015960311,218,13431,22,96.307166940284,17.8485116958599,77,341.263477174607,63.2460216330275,55,275.968767136408,51.1450178051691,NA,NA,NA,49,8,37.9299626362821,9.28175720970669,6.83682437519493,11,62.9117990902384,20.7617806093474,11.2607652997712,21,109.433561075201,66.8715068050221,19.9419976420002,11,1,3.74860702926216,1.87430351463108,0.694725621473785,2,13.5821602962694,10.4640929154601,2.23854994381497,7,45.9858501806411,40.1309074865628,8.52251198814896,28,4,20.9092611928703,15.6808551342849,3.87509263131103,13,48.4294933624364,30.8260251759275,8.97538995451907,8,50.656114685369,42.4660397389268,9.38804747510896
"31","la vila de gràcia","2015-20",4834.42693409742,474.708213944604,306.715854823305,3444.758834766,321.962273161414,286.281757402101,50803,95.1602648287979,9.34409806398448,6.03735714078509,67.8062089791154,6.33746576307331,5.63513488183968,713,50803,112,155.586639672557,93.1638137929675,207,287.709254409615,172.277590548533,146,215.221121433668,128.872379554943,NA,NA,NA,230,33,39.601531001029,9.75115211593752,24.9087810065473,97,149.646760199042,67.1681335304157,95.017882303704,62,89.0816869663588,31.6971557368709,57.6860673901641,51,6,7.45858569454895,6.71413828332183,4.77229397027501,26,46.419198955258,38.5155860520812,28.8647235676683,13,18.3628331488093,14.8331783324615,11.5253931300683,81,5,5.61956346134036,4.87511605011324,3.36494164930809,41,63.531132739983,47.5094909887061,38.0418436512327,25,36.0057559078328,29.063697459432,21.5599073669309
"32","el camp d'en grassot i gràcia nova","2015-20",1912.79799426934,222.760744985673,177.712034383954,1226.22063037249,185.803724928367,100.300859598854,35199,54.3423959279906,6.32861004533292,5.04878077172517,34.8368030447596,5.278664874808,2.84953719136492,586,35199,99,191.558095298584,96.7011103970978,194,344.610629325459,173.964094070114,113,205.929651683736,103.956065915488,NA,NA,NA,82,16,27.9066719501382,7.5331326142979,13.7049432528067,22,47.1489086026568,18.7930526959174,21.5746383582553,28,54.9793780827228,23.1291918861244,26.8098084952158,21,3,5.98662993848353,3.86123249064874,2.90008103673346,4,8.41285190490927,6.42558159414272,4.13228709856614,12,20.3143311734366,18.2019919893346,10.1003787358761,73,12,31.4860783591277,18.719639521073,15.8945970653541,42,76.1524659043758,61.2672454432739,38.442791994522,17,29.8318511052016,25.8209090561301,15.0595208340183
"33","el baix guinardó","2015-20",1434.86198662846,190.077363896848,126.18147086915,866.868672397326,149.857211079274,101.877268385864,25990,55.2082334216415,7.31348071938623,4.85500080296845,33.353931219597,5.76595656326564,3.91986411642418,303,25990,42,137.530656637636,44.3255425814414,103,317.221317068161,102.239074117805,73,251.960193984529,81.2056931911222,NA,NA,NA,54,7,22.3051656575701,5.27632117697778,7.39785458255478,9,30.1044627548615,15.0083025731042,9.84891243586478,20,62.2958751623433,28.9824823977352,20.3851499319237,11,0,0,0,0,2,5.13791338775198,3.48463442014037,1.74831033685078,3,10.3159120466674,9.01115488337663,3.32477434391764,42,3,10.4283437021881,9.1057268477042,3.36101058575727,25,83.8605757899484,71.8029237785654,27.0279050064851,7,21.9723044009773,16.1186004460093,7.08157975936972
"34","can baró","2015-20",506.418815663801,69.5042979942693,93.0487106017192,238.875358166189,68.4126074498567,36.577841451767,9247,54.7657419340112,7.5164159180566,10.0625836056796,25.8327412313387,7.39835702929131,3.95564414964496,114,9247,10,83.8038264150625,9.82832061353858,31,272.656985495226,31.9765861011612,19,178.902276251191,20.9812487651819,NA,NA,NA,10,1,6.82852054184414,1.13808675697402,0.800833232470585,0,0,0,0,7,57.1483924338649,28.3947339358143,6.66130911167755,2,0,0,0,0,0,0,0,0,2,13.6460650221123,6.82303251105614,1.60037921760584,20,1,6.82852054184414,2.27617351394805,0.800833232470585,9,80.6383004305046,63.6628566970904,9.45707498410117,8,87.2824489492312,33.0611806737017,10.2362854884353
"35","el guinardó","2015-20",1995.95606494747,291.069245463228,197.373925501433,1134.03724928367,222.110792741165,151.364851957975,37216,53.631665545665,7.82107817775226,5.3034696233188,30.4717661565904,5.9681532873271,4.06719830067646,473,37216,45,89.7578258489549,46.0533925336092,123,253.401287550319,130.016395269145,73,148.34545387814,76.1138246543877,NA,NA,NA,76,9,17.6179336492777,7.46237147144198,8.94024419108528,16,33.4738877130577,15.5593640139741,16.2663313352494,29,64.4386846012304,35.0907493670858,32.5004527574453,21,0,0,0,0,5,10.6017166580408,9.37824449835545,5.35354200841995,10,24.1945706850301,20.8333520004096,12.1558000940669,59,5,12.0919308107861,7.41459839945618,6.20418811230442,36,77.4571545265492,54.1290806073746,39.7421027994868,11,25.8422420951446,22.5704270430995,13.2592663413996
"36","la font d'en fargues","2015-20",513.406399235912,68.3973256924546,73.2855778414518,248.542024832856,76.0883476599809,47.0931232091691,9506,54.0086681291723,7.19517417341202,7.70940225557035,26.1458052632922,8.00424444140342,4.95404199549432,122,9506,11,88.8542370191776,12.269563495767,26,220.669944987491,30.4715227147475,27,207.149653831759,28.6045541110926,NA,NA,NA,27,4,28.0744452594536,10.4931925102838,3.44477998817737,2,15.9098113382795,6.80649339902496,2.196928891287,16,121.324682440014,61.3173387643428,16.2817921028503,16,2,14.176120477772,7.08806023888601,1.69034390063639,0,0,0,0,12,95.6657768929913,69.9948049565312,13.2101446519325,25,0,0,0,0,10,94.7244950640589,53.3664713281725,13.0801664139223,13,106.022833911889,80.3518619754288,14.6403135778693
"37","el carmel","2015-20",1389.01575931232,293.87488061127,137.948901623687,661.378223495702,146.031518624642,149.78223495702,32175,43.1706529700799,9.1336404230387,4.28745614992033,20.5556557419022,4.53866413751801,4.6552365177007,294,32175,39,159.643948683529,50.7378952785317,57,202.464547650567,64.3470992857595,51,172.73907196579,54.8997755078408,NA,NA,NA,58,19,88.1551236478384,19.2216237560856,28.017381609476,13,42.9300580788691,18.8935317292957,14.6791431281225,14,45.1794745255081,24.573896036283,15.4384407876603,22,9,46.5555690193064,10.664558197632,14.7962488087576,7,28.9380419140662,17.7449051792427,9.19706228960958,4,10.7198851452249,10.7198851452249,3.88936177169427,38,12,56.2095988038208,15.4915730898892,17.8644838171106,17,60.8080795374709,37.2368751443945,19.3259688018425,5,17.0008175838541,17.0008175838541,5.40318445723841
"38","la teixonera","2015-20",537.467048710602,97.5057306590258,73.3925501432665,246.333810888252,78.7029608404967,41.5319961795607,11789,45.5905546450591,8.27090768165458,6.22551108179375,20.8952252852873,6.67596580206096,3.5229447942625,122,11789,9,71.9567196543485,9.04322193424294,31,257.857997230348,32.4065230832478,15,134.066061132424,16.848866242015,NA,NA,NA,7,1,10.59555655109,5.29777827554499,1.44489841066561,2,21.0766902855592,3.51278171425987,2.64883097516377,2,19.9581343295378,8.35179531692649,2.50825550417564,2,0,0,0,0,2,21.0766902855592,7.02556342851973,2.64883097516377,0,0,0,0,7,0,0,0,0,6,57.3099544330533,36.2332641474941,7.20247725951096,1,8.53116953223485,8.53116953223485,1.07216198583323
"39","sant genís dels agudells","2015-20",353.504775549188,51.4126074498567,50.4799426934097,158.265520534862,51.3361986628462,42.0105062082139,7394,47.8096802203392,6.95328745602607,6.82714940403161,21.4045875757184,6.94295356543768,5.6817022191255,107,7394,7,52.0595455550939,5.62739346916747,29,268.979957128594,29.0754757449911,14,132.840901667155,14.3594803702031,NA,NA,NA,11,2,18.2290183067656,13.6869609831447,1.84039787566672,2,18.0263388884196,6.06102619116172,1.94856295136764,4,40.2395730568544,22.5751415676211,4.34970970660102,5,1,9.14490365952388,9.14490365952388,0.988521328433589,1,9.76033777988499,9.76033777988499,1.05504687937137,3,28.6633074620702,28.6633074620702,3.09836952084208,11,1,9.14490365952388,9.14490365952388,0.988521328433589,6,54.7362123159361,54.7362123159361,5.9167286312111,4,36.7868417118185,36.7868417118185,3.97648559150992
"40","montbau","2015-20",705.461318051576,80.1098376313276,94.6418338108883,440.212989493792,61.8744030563515,28.6222540592168,5185,136.058113413997,15.4503061969774,18.253005556584,84.9012515899309,11.9333467803957,5.52020329010932,67,5185,6,76.3187927874682,5.4674638797304,10,144.283805391225,10.3364645272024,18,290.112836504017,20.7836287328211,NA,NA,NA,24,4,35.6468439197811,10.745552169895,2.75343526142357,5,84.6067467842058,55.072505292981,5.37448122067583,8,139.267939099109,71.7398789040785,9.34909614323711,5,2,15.7285995333234,7.86429976666169,1.27713850850067,2,39.7210162725672,30.0146244643882,2.60391510132545,1,17.5662005548063,17.5662005548063,1.25843928513075,5,0,0,0,0,2,37.0428555026717,27.3364636944926,2.65374316162121,2,34.9510601989999,34.9510601989999,2.50388734172552
"41","la vall d'hebron","2015-20",560.775071633238,61.6556829035339,131.840496657116,252.06064947469,80.0501432664756,35.1680993314231,5803,96.6353733643353,10.6247945723822,22.7193687156842,43.4362656341013,13.7946136940334,6.06033074813426,88,5803,6,61.9878776674042,5.88323343949919,26,275.348184795708,26.1331361752258,13,145.801300050997,13.837916642104,NA,NA,NA,28,2,23.8807681403464,23.8807681403464,1.81895860612122,8,106.254274121337,57.309141164038,7.73539056690575,9,122.473968485951,69.2072617700864,10.2867724774631,6,0,0,0,0,1,6.46184639369773,6.46184639369773,0.467222970453988,5,59.0119968632158,50.3594504477238,5.60079432207847,12,0,0,0,0,5,41.2471093263795,25.8581030368592,3.91473917164354,7,86.9182031563722,69.6131103253882,8.24935614112253
"42","la clota","2015-20",94.1112702960841,11.4097421203438,31.3118433619866,28.5319961795607,15.8118433619866,7.0458452722063,686,137.188440664846,16.6322771433584,45.6440865335082,41.5918311655403,23.0493343469193,10.2709114755194,8,686,1,99.3231811621908,0.893516071996273,1,99.3231811621908,0.893516071996273,2,298.865491949565,2.68860821106748,NA,NA,NA,1,0,0,0,0,1,118.439900805063,118.439900805063,1.12260719275045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,158.977473125902,158.977473125902,1.43016892593673
"43","horta","2015-20",1615.20869149952,274.392072588348,223.609360076409,809.34288443171,178.690544412607,129.173829990449,27482,58.7733313259414,9.98442881116177,8.13657521564692,29.4499266586023,6.50209389464404,4.70030674588636,325,27482,35,118.896282353972,41.7355524152334,77,251.011731326677,88.1113611141691,81,259.78503597753,91.1910092651548,NA,NA,NA,83,14,42.7792186946295,9.96334733907268,15.4007166462647,24,75.3207553679653,33.2391157630477,25.0862218281403,26,84.048972925472,38.4279551901668,29.3247295915298,28,5,18.6803954518611,7.66480546655331,6.55728344135558,7,21.7228550742137,9.74301357576117,7.02440770471584,11,38.9252516370697,31.5335551997276,13.6077785228128,42,6,21.7245087309142,8.67950989290436,7.62584291857784,17,55.0943645178674,36.8919458752921,19.3394923087149,14,43.6107507478656,31.8309223582919,15.3084582433491
"44","vilapicina i la torre llobeta","2015-20",1630.22301814709,260.885864374403,103.741165234002,985.035816618911,115.15711556829,165.40305635148,25895,62.955127173087,10.0747582303303,4.0062237974127,38.0396144668435,4.44707918780809,6.38745149069243,356,25895,43,124.792729005463,45.3872079488658,104,301.401996885024,109.620129456622,69,206.416745610609,75.0739232311101,NA,NA,NA,71,7,20.8366494288418,9.6668896599085,7.60326917077458,22,69.3743228239182,26.7490108287216,23.7767288161431,27,92.4525500944525,36.547249931847,32.8988442768058,16,1,2.82031951260149,2.82031951260149,1.02575229519249,7,19.6328781934237,14.9204044193584,7.14049233718309,6,16.6291754191804,16.6291754191804,6.01640638358556,38,4,12.5735624001121,9.28252155646592,4.57301395570048,23,67.3922507804095,57.3048970562383,24.5106115131008,9,26.0658428366526,23.318665275954,9.48016634156481
"45","porta","2015-20",1776.31375358166,278.037249283668,164.439828080229,1049.1953199618,139.021012416428,145.620343839542,26557,66.8868378800942,10.4694524714263,6.19195798020218,39.5072982626726,5.23481614702067,5.48331301877251,345,26557,33,104.872803875647,37.3307497175019,77,224.669024340344,79.9736710279025,78,213.015503711351,75.8254586615724,NA,NA,NA,100,11,32.6255756209475,16.9567028424703,11.4479462074481,23,68.6419991192926,28.6183454698205,23.7629110047975,51,144.337809297503,48.5511875868614,50.1489414593015,29,0,0,0,0,12,36.5265273916034,23.8748535643302,12.7551253447029,14,42.4321377184594,33.1763992470639,14.9168502781984,45,3,12.2891168732206,9.73653635615174,4.37446057785681,21,61.0363334629774,45.3820650588325,21.7266250541196,16,46.2201247136454,40.150128984145,16.4526153953389
"46","el turó de la peira","2015-20",900.852913085005,194.849570200573,59.7765042979943,413.577841451767,89.3758357211079,143.273161413563,15825,56.9259344761456,12.3127690490094,3.7773462431592,26.1344607552459,5.6477621308757,9.05359629785545,186,15825,22,117.440830932907,22.3415192438521,59,318.732650369988,60.6345475020794,23,119.945196344066,22.8179406688588,NA,NA,NA,42,6,30.2544932707252,16.9765567996382,5.82561071209101,15,75.4141641205777,52.8921659812725,15.356320892673,10,48.7596722483087,30.6755101676624,9.59385271526813,9,0,0,0,0,4,21.7750577076651,17.7890925396458,4.49428633245524,2,10.9829515036161,10.9829515036161,2.08935700150583,18,0,0,0,0,14,80.8780675157618,65.9945444227871,15.3859512697185,2,10.9829515036161,10.9829515036161,2.08935700150583
"47","can peguera","2015-20",130.053008595989,39.7063037249284,15.5687679083095,40.7230181470869,14.5840496657116,19.4708691499522,2247,57.8785084984373,17.6708071762031,6.92869065790363,18.1232835545558,6.49045378981378,8.66527331996095,22,2247,2,109.904289527294,2.5731656716141,5,210.903919145434,4.93784844147632,6,283.517166755165,6.63792690845346,NA,NA,NA,7,1,37.4340279163342,3.40309344693947,0.876434905305805,2,84.3615676581738,8.43615676581738,1.97513937659053,3,106.345472019214,8.80127039648916,3.24543662961632,1,1,37.4340279163342,18.7170139581671,0.876434905305805,0,0,0,0,0,0,0,0,1,1,37.4340279163342,18.7170139581671,0.876434905305805,0,0,0,0,0,0,0,0
"48","la guineueta","2015-20",959.277936962751,187.485673352436,72.8973256924546,554.053008595989,67.8744030563515,76.9675262655205,15398,62.2988658892551,12.1759756690762,4.73420740956323,35.9821410959857,4.40800123758615,4.99854047704381,234,15398,46,185.4734289556,44.7244697905655,56,245.574650015837,59.2170861228388,67,263.448968939884,63.5272422527331,NA,NA,NA,67,21,107.229139044924,32.0173195720795,21.2801195579774,11,55.0877046361643,37.7994010562345,11.1081453335821,23,107.02090895138,38.0814771600064,23.736001296564,13,2,11.3492826485367,11.3492826485367,2.73672973976547,4,23.9278302228449,20.246312189359,4.59218024977818,4,15.9054934951986,13.612207488905,3.8353998593531,33,5,19.6690230455782,17.0208613174225,4.7429253449694,15,64.9709812631542,35.4505367301962,15.6668947413645,4,15.9054934951986,13.612207488905,3.8353998593531
"49","canyelles","2015-20",479.327125119389,68.0792741165234,106.762655205349,205.676695319962,60.0945558739255,38.7139446036294,6884,69.629158210254,9.88949362529393,15.5088110408699,29.8774978675133,8.7295984709363,5.62375720564053,82,6884,4,53.3870414728708,4.20894763616534,9,92.2883776676678,7.27586579652017,16,187.665975237366,14.795280672471,NA,NA,NA,18,2,8.95882138205738,3.7666229179682,0.919419979974224,4,44.8946856794033,22.9335197230103,4.00081502991079,7,83.4941334284932,52.3472290284962,6.58254186469781,7,1,2.85115109224196,0.950383697413987,0.260980852900651,1,12.5271526418364,12.5271526418364,1.35049324190966,3,40.0298106740751,31.2855078074462,3.15588525538377,10,0,0,0,0,2,26.2329085998869,8.74430286662895,2.06815990538346,6,76.6484125470667,57.2782248796129,6.04283634952388
"50","les roquetes","2015-20",862.470869149952,184.889207258835,126.839063992359,313.602674307545,108.134192932187,129.005730659026,16250,53.0751304092278,11.3777973697744,7.80548086106825,19.2986261112336,6.65441187274998,7.93881419440159,153,16250,23,148.031773074448,22.7634176574139,56,328.58487002383,50.5277649312343,42,271.285997785557,41.7166959764455,NA,NA,NA,37,8,43.39653486492,10.1027416127447,6.67325282605304,11,55.3703206268405,20.3483164093986,9.14077747733216,13,79.2021499976338,41.1853557794039,12.4973261433315,9,2,13.146396137344,7.97829360845909,2.02157212434167,1,5.20968879121171,5.20968879121171,0.801113972740561,5,34.1191931706779,22.6745803891921,5.42971304400245,30,12,82.5682377508741,35.0239462535008,12.696836916319,9,52.9828151870059,45.2531226748464,8.14737218719143,5,34.016033084591,23.495123648912,5.23077682629348
"51","verdun","2015-20",632.367717287488,157.90305635148,52.9035339063992,270.044890162369,64.3209169054441,87.1953199617956,12578,50.2756970335099,12.5539081214406,4.20603704137377,21.4696207793265,5.11376346839276,6.93236762297628,145,12578,24,147.360500815924,22.254095510848,51,362.548651045733,54.7513903863509,24,150.026317279781,22.6566819154312,NA,NA,NA,32,8,55.9110584507752,22.8154152472506,7.73694649059465,11,65.4093173727503,22.1336341038726,9.75543125782646,4,22.9363903834183,15.7609957794835,3.46380895450598,11,3,26.2610807679685,13.1305403839843,3.29446648344679,3,14.6994221969244,11.5841862446121,2.13760152196845,2,11.4550925746623,11.4550925746623,1.72992574557396,16,1,7.88907718091542,7.88907718091542,1.19139305379974,9,57.4729786598668,43.100200997272,8.67945717684063,3,18.0711925160231,18.0711925160231,2.72907625869742
"52","la prosperitat","2015-20",1330.0582617001,270.202483285578,145.309933142311,639.624641833811,144.678605539637,130.242597898758,26834,49.566157177465,10.0694075905783,5.4151424738135,23.8363509664534,5.39161532159339,4.8536408250264,301,26834,29,100.980093770027,31.4758587315443,58,209.165032725312,65.1974936429989,51,184.730108560239,57.5810398210465,NA,NA,NA,37,5,15.6423193363205,5.20218204631321,4.70344000520658,10,32.5851980738607,16.6708508991648,10.5180781059634,14,50.4244895654939,26.7077170379887,15.5220398051613,12,1,3.31751046029023,1.65875523014511,1.03407995269173,3,9.74320200318778,8.08444677304266,3.24510206114009,5,21.3820850698365,16.2000074919507,6.66487288649958,28,3,9.40779286873881,6.28882157657596,2.93244290291942,9,29.5200804337031,18.6256777034611,9.20151533619257,14,59.9884214237506,34.525077816093,18.6986069013017
"53","la trinitat nova","2015-20",758.514326647564,119.710601719198,142.779369627507,268.020534861509,119.777936962751,108.2258834766,7620,99.5425625521738,15.7100527190548,18.73745008235,35.1732985382558,15.7188893651904,14.2028718473228,124,7620,27,332.708963529412,26.5921545437473,38,309.46663069417,24.7344838030631,38,376.370052062928,30.0818183072812,NA,NA,NA,47,4,49.5920145735122,13.5480540222814,3.96369999078196,8,80.5986111716269,29.977108932144,6.54337817884181,16,118.813075234135,58.2439829340952,10.0532985816363,11,1,10.3782458613239,10.3782458613239,0.829493485566807,2,30.3489024301101,30.3489024301101,2.58030729684737,6,44.1472631569755,34.2705536694822,3.83363190736025,20,4,33.1925284651058,22.2269728736783,2.65295180892774,9,62.0861699962036,59.5336096470513,4.9623100323309,5,33.5156940257692,23.638984538276,2.67878119579251
"54","torre baró","2015-20",252.754536771729,60.9202483285578,33.365329512894,84.8973256924546,34.1910219675263,39.3806112702961,2931,86.2349153093582,20.7847998391531,11.3835992879202,28.9653107104929,11.66530943962,13.435896032172,58,2931,14,227.980702331662,8.88508235199727,17,259.948177365073,10.1309494159739,26,470.532508764158,18.3380437331024,NA,NA,NA,17,0,0,0,0,1,28.0767917941907,28.0767917941907,0.988053744330623,10,174.400368316095,59.0050229612545,6.79689824120679,4,0,0,0,0,0,0,0,0,4,60.1263071159509,42.6283255219104,2.34330004593774,13,2,30.0271020772788,8.06481384864397,1.17024499012344,4,86.1868247057847,37.2607518215455,3.35895550516382,6,112.422823425729,77.4268602376484,4.3814499831152
"55","ciutat meridiana","2015-20",599.409264565425,136.459885386819,79.2612225405922,194.511461318052,76.2841451766953,112.892550143266,10864,55.1739013775244,12.5607405547514,7.29576790690281,17.9042214026189,7.02173648533646,10.3914350279148,195,10864,34,229.007687846838,28.6646510894331,58,335.913264436994,42.0459095147878,21,126.859256166975,15.8788394821198,NA,NA,NA,34,12,82.9831600906527,42.6123829653748,10.435541523127,8,64.8545728779626,39.0445261300549,7.68064533958683,6,50.68590792525,13.2673131387281,6.34430171095448,7,3,23.9666956161265,13.0577294219577,2.99988604776614,0,0,0,0,4,35.1343555360175,20.2584650816983,4.39773027779574,17,5,25.6808584527467,14.7718922585779,3.21444600461376,7,40.0043274309108,34.5498443338264,5.00729953066652,4,35.1343555360175,20.2584650816983,4.39773027779574
"56","vallbona","2015-20",85.8314231136581,16.1222540592168,8.24307545367717,30.6986628462273,12.7889207258835,17.9785100286533,1407,61.0031436486553,11.4586027428691,5.85861794859785,21.8185237002326,9.0894958961503,12.7779033608055,18,1407,1,76.3223619159672,0.910309205897071,4,264.824946061262,3.15861014123474,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57","la trinitat vella","2015-20",756.353390639924,157.828080229226,95.9216809933142,261.135148042025,92.8758357211079,148.59264565425,10337,73.1695260365603,15.2682674111663,9.27945061365137,25.262179359778,8.98479594864157,14.374832703323,142,10337,33,218.749954088462,19.5823021474752,51,407.927671975843,36.5173239017765,40,279.541855167389,25.0243392898719,NA,NA,NA,35,11,64.0963612423168,23.6384740172405,6.06653476519711,3,19.2745724175765,16.3763767636665,1.37202560312043,12,77.2570430855999,32.5488186313516,7.18524269609901,13,2,2.7632007249862,1.64933573371021,0.247359281588331,0,0,0,0,5,42.4749820646785,24.8741747081668,3.80232277517536,23,4,23.1430753043375,22.0292103130615,2.07174760387853,6,44.6312829112619,38.4499751803445,3.99535291716834,5,42.4749820646785,24.8741747081668,3.80232277517536
