23	5.58911956633606	5.95583736946483	5.80382227009596	4.06773483216523	4.18755418665391	4.34911324953552	3.68874222468301	3.83673730918108	3.67376975641326	1.9989588263376	2.2442289018492	2.02515737619635	2.39183262902897	2.17021381910648	2.51784271135852	9.13889807452182	9.37720982421122	8.97682372137173	4.44297970179893	4.46047778489648	5.02916392170853	4.32015839024152	4.57694337011206	5.19796970877271	2.59545932161114	3.0365234497574	3.19227241226604	1.98686742335305	2.88914632772243	2.80274842139415	7.38585107812521	7.48801367746346	7.58041537169518	3.53039632172837	3.91586416760562	4.2681010849279	3.38617876781495	3.93576499748059	3.88767495777802	2.11374815639728	2.12509523697425	2.0204388727512	1.77619173453545	1.59821003130674	1.92806826176576
8	5.08140436498446	5.49100171037754	5.59524914999749	3.15448999332907	2.77058218916233	2.91125854329467	3.13350417545293	2.68303309300234	3.28314221738641	2.0201715069422	1.9783189016413	1.81569793232067	2.16447625828606	1.18110153542162	0.650080614959863	9.29058305965239	9.48717633748717	9.0418537300438	3.4427828291346	3.38700783944781	3.68983153143415	3.88285941879402	4.24631281043895	4.59549338847982	2.41155563767474	2.98986879511533	2.83662009075968	1.55727043625541	0.923889808329041	1.90120345542884	6.77365229445866	6.87729607149743	6.92254508212844	3.15094229164878	3.1369130108527	2.81141613562834	2.30762460292804	3.25036704109142	2.97860867106286	0.950432169540807	1.0597418379228	1.59909617622546	1.37296442966627	1.41288245436042	1.07778379487163
28	5.97126183979046	6.19644412779452	6.44554924951122	3.23683488958153	3.36712950935241	3.4638827709755	3.42347000719149	2.29646673845742	2.53771746550958	1.81539842154187	1.47428742635972	1.38784004093818	1.52583527197192	1.39451542112153	1.8063663635873	8.8173718551973	9.04758612067476	8.59272346312449	3.26059681840909	3.59483149429644	3.6526197866568	3.57714193768679	3.75040671498118	3.69701386812949	1.92891144580353	2.38173219317617	2.40847199779023	0.612903760669031	1.44997581421586	1.77664046109131	6.65865268849783	6.90575327631146	6.63304317295968	1.63972707762789	2.59436544619167	2.46539642149494	1.48655733608267	2.31287850159985	2.05835600480432	0.772387296629509	0.888197523063318	0.926490599833736	0.772387296629509	0	0.967795939016348
64	5.55295958492162	6.12029741895095	5.92261493183502	3.33892535007764	4.14746266611879	3.85188949488954	3.0950147831288	3.46718621529102	3.41603087314682	2.01051420626135	2.25693793272499	1.63508588810875	1.52280660999466	2.62832550595581	1.71218571948056	8.39795910349254	8.58457142674619	8.27153298933423	3.55777584475561	4.52623539964028	4.38353862923411	3.56983578617931	4.32338691545631	4.20775492184766	2.27618909901949	2.61483701002866	2.05125025919338	1.97946757677425	2.35733778456241	1.99126992433737	6.58823848301034	6.91621935739427	6.89452487542693	3.27675394887478	3.21747074843948	3.79539286292852	2.33531063830867	3.09285710045396	3.58325095895551	1.33644684517393	1.0447780512071	1.52757852807257	0.981826243823625	1.22970996464637	1.70586043766271
17	5.26009615372784	5.37063802812766	5.29823856688182	3.70033609300963	3.43920520503767	3.75400204944418	3.03530855856165	2.65396124379805	2.07895205403669	1.89521237174255	1.10875396098434	0.597045349664813	2.45460577679151	1.79354292535201	2.17052086090881	7.69348164083518	7.95997452808054	7.72223093779867	3.48211869244894	3.97363588683036	4.05965155086162	2.53527918703703	2.91117120567146	2.91120648891629	1.61198648555057	1.33840436856181	1.2971195502494	1.56732400195996	1.74464632503066	2.11943084733189	5.87070834597218	6.01737592889248	5.92477280209249	2.96143627482787	2.63384525124336	2.25336089109669	1.90456417212073	1.98655549247715	1.28334985255326	0.990968346854962	1.44285594620897	0.738078388804453	1.46898545810493	0.764260735890021	1.48306025178406
40	5.62941805936734	5.7509840761405	5.72988113815191	4.01892930109957	3.89454171769194	4.18327128666201	3.41149651965383	2.68475365592954	3.37231420824807	1.85299191317088	1.23705885417069	2.74101617039389	2.10195327682706	2.6911813724803	2.56241602397797	8.19077029064803	8.44419229853175	8.31499142953192	3.95580207171715	4.3524058323066	4.47471249270754	3.33105294759368	3.78149731849968	3.57308294271208	2.05604117699321	2.14846083155407	2.20666843055023	1.7007672555077	2.76708318148041	2.51047009985943	6.11035807704839	6.06262174142431	6.15748271960038	3.7267271751758	3.04044074114082	3.65912353540132	2.81326650846987	2.0349517258943	2.36042423333531	2.19626142744152	0.499381054621255	1.9977016830232	2.43144925196229	0.73637690819443	2.05991259432441
31	6.53378883793334	6.94263968083564	7.10076568550126	4.20044470797795	4.03513355332873	3.60997234944558	4.04461790679892	2.98812473628141	3.56334345316315	2.96383082459062	2.58343338069039	2.40031612923042	2.67530071560973	2.24949607680583	2.24267792974247	9.66956739159445	9.92691106747972	9.65691094158736	3.98967914639981	4.24001129257354	4.71583316642248	4.18887516638793	5.07928251597498	5.55403407814213	2.72513492617717	3.67728757955316	3.54583504973902	1.8855681953658	2.27341818697723	3.10990752770375	7.12205988162914	7.24708058458576	7.19703528609042	2.34554558113064	3.47418939626669	3.02573704114414	3.18178200441891	3.77565456620228	3.831053120437	2.11083572521535	1.68943116176714	2.56131809415081	1.51335734121348	0.764260735890021	1.20346904962832
27	5.83334767901085	6.25286681053928	6.21585374062582	3.73375331013606	3.95332892142463	4.10247324939191	3.51223677384637	2.64005612654824	3.71575570197903	2.4099039642046	1.35047974073807	2.83928349240536	2.81957516369363	2.06231707849525	3.09712380126799	8.09024905163095	8.28563937274206	8.18986957993159	3.62171297185039	3.93346594839809	3.83885114755386	3.02312044401871	3.1867328604063	4.0979716519242	1.80137720908725	2.01333792537167	2.69863080981956	2.40527222293475	1.7791925241731	2.76862856746925	6.39526159811545	6.48081113919685	6.43473507004751	3.47352926753437	2.39976275197135	3.47749390548644	2.81601246352111	2.60393549763458	2.73756778225868	1.26531978014622	1.54655021092028	2.04740784334002	0.953413385739455	0	1.92139487980054
38	5.51342874616498	5.92157841964382	5.98441973326955	4.34975247780695	4.30563880591078	3.49931401873976	3.24664194245707	3.40894063715243	2.90725063104783	2.74410935207206	2.5606416856717	2.51779986570431	2.83914777516299	3.1905231668453	2.37340350644877	8.01218395297169	8.1739984090342	8.01373482301968	4.10546728049723	4.70102276991977	4.42256132188296	2.05594486394096	3.28417649317435	3.41789008877457	0.507131606216817	2.28889059475144	2.13111212598234	2.81548512568459	2.87598262884716	2.91621794544115	6.40440167005485	6.41017488196617	6.34308699219677	3.35613764802916	3.77350492577852	3.46990046204417	2.68215783582344	2.22735429089506	2.44118517856198	1.08563575641811	0	1.69030627846136	1.80162469874281	1.89412655739765	2.05226216612632
59	5.40042258948519	6.0718917962206	5.72085651054654	3.13028540555119	4.02337546284142	4.07410317002612	3.39289282019645	3.06037361882927	3.13580245314781	2.23667918888045	1.8215907528433	1.76508965104418	1.84874964737097	1.83596885282891	1.54938334271382	8.3594861953862	8.50875771259514	8.23317050882344	3.82929516277718	4.33330531920022	4.40912172446443	3.32640856723597	3.71189447265924	3.76672006079227	1.90633413593127	2.64398120241888	2.29228094772809	2.34538250230077	1.76208480698433	2.84068523197086	6.48463523563525	6.56103066589657	6.47444547893484	2.87738983239524	3.45006966496192	3.36779621746582	1.52269635304211	2.23750798960368	3.35786485465465	0.580561601708002	1.31957356270087	0.597045349664813	0	1.4361450103752	1.06769071682886
20	6.57018243691689	6.86797440897029	6.91470812916643	3.97894773798726	3.97543501862656	4.01304298700203	3.39251462117007	2.73893408164661	2.72765411179821	1.07839845053669	1.96817067592141	1.60722517165736	0.652530771204716	1.82746756595938	1.53739487161201	8.3537326422632	8.50855599802057	8.30829122694086	4.06185208459874	4.39587343217821	4.39912156032178	2.65852722157597	3.9160616855489	4.28430826630768	1.72387746764465	2.95442002202713	2.82473263405098	2.01360777382406	2.50093822510516	2.2835988795672	6.79738222150077	6.84214952188414	6.89769047166275	3.22634415169765	3.88417416728355	3.52093708633884	2.70146605516381	2.93030814042643	3.21241181857551	1.44355772025958	1.31964191007577	1.50884726212082	1.16487938517059	2.1423049509192	0
36	5.00394630594546	4.92725368515721	4.70334159807345	0	0	0	0	0	0	0	0	0	0	0	0	5.78996017089725	6.00512087355547	5.72321516256671	0	0	0	0.618912939015289	0.755621136320463	0.763073243896433	0	0.755621136320463	0	0	0	0	4.3502779363593	4.51085950651685	4.34516274089254	0	0	0	1.04109508401541	0	1.64401899621125	0.877076925145521	0	1.64401899621125	0	0	0
35	5.44889022502741	5.2040066870768	5.13516617923662	3.09231881553219	2.80327080022771	2.73985789809043	2.53008054229481	1.39448901642703	1.11764501463646	1.64707503599066	0.734616488417346	0	2.08843047721003	1.15353115099133	0	6.63856778916652	6.64703965476017	6.71775445521522	3.3076232940618	3.61630758249505	3.57103952465985	1.93126617334536	2.35884604404889	1.84122210410624	0.800208414136269	0.719124973406321	1.4098426772031	1.35249213767902	2.29512577573788	2.23793379737686	5.55682806169954	5.66988092298052	5.75542480077075	2.65758537951729	2.63093149201666	2.76613317831258	1.45575619461897	0	0.837554069044448	0.794164569614203	0	0.837554069044448	1.35773117307859	0	1.32868401969754
