5.91356108495527	5.2967950560375	4.81841361245139	3.1086952234751	3.40437509701221	9.32153714727218	5.77567503218594	5.86170290301308	4.03563995836231	3.68287432616876	7.63077556406991	5.03510591642	4.84851950438716	3.09984649085818	2.75542385999556
5.50890873329715	4.02157532873203	4.13104742667785	2.93998481614861	2.47516730549469	9.44716130668498	4.59400092020174	5.37271615528232	3.83064768806322	2.48147284180283	7.02964829072389	4.11127012246159	3.97988300798563	2.13072990157633	2.19644357003999
6.34440317394932	4.43543663780621	3.93701685656328	2.52713829823661	2.54319817781329	8.97507276077593	4.59562726168429	4.75906004395706	3.28924524067335	2.30445963582115	6.87326418492103	3.3432150397509	3.01349329390554	1.63340888232377	1.33422842290997
6.01076608440588	4.91664697086605	4.41379573924701	3.00324620205691	3.08998247917192	8.5785666984316	5.32601105843557	5.17139248911724	3.37355555426771	3.14097963048912	6.93305152512939	4.54276546868051	4.19513939596845	2.22519344332941	2.26131355379297
5.45814368185256	4.72130453819727	3.71390615004759	2.25142696949303	3.19521410207697	7.93194227726035	4.95343128785062	3.85814159927402	2.34989381241067	2.82399906268479	6.0985935553671	3.70801044223809	2.74826827575011	1.94855247191066	2.18589856583597
5.82445778267624	5.12607522293596	4.27820743494914	3.14961455255452	3.52336588154147	8.44942460089138	5.37375885280219	4.65848087891058	3.15580918881969	3.45634880267606	6.29109854881673	4.5979912690165	3.49382492208668	2.77328411467797	2.96057107241392
6.97818125234607	5.0640591285284	4.70246707596492	3.72909076287589	3.44738703144289	9.89067971117616	5.45167354246325	6.17977786899922	4.4712512660906	3.60336547655455	7.35977856297651	4.11610301774329	4.71695099069837	3.20373844609911	2.08206496948444
6.24554020266959	5.02673230117742	4.46160906035493	3.40438146807451	3.80149566865892	8.32730323834821	4.89002847388458	4.63455962691979	3.27357718001232	3.43215583344773	6.60760355075044	4.29931599950289	3.77680510947419	2.63814706546644	2.13120707143202
5.96202885094665	5.20767345762301	4.28004204407944	3.66089554038386	3.91474302072089	8.20053382605993	5.52958845368376	4.143233139975	2.88751992782775	3.93016586326086	6.54225517937541	4.62834096444069	3.50791317185175	1.9991072861122	2.91732295130091
5.90414965961984	4.90947096012098	4.27797792989507	2.96454959793184	2.72991901070422	8.50756349778765	5.31035978980349	4.7005483020676	3.35672184708919	3.44646802346837	6.67281727865796	4.33447550463571	3.70579334595549	1.67627569323211	1.81043584663555
6.9340651448575	5.07547985588512	4.0691650479561	2.57158015514293	2.37870955447257	8.52409425258895	5.38713644732443	4.90549648805769	3.68017294337313	3.31404599772609	6.98979158990822	4.65994505019406	4.0337783254283	2.35131196160002	2.37253897786361
4.95890959336068	0	0	0	0	6.01484477001703	0	1.41844679101133	0.755621136320463	0	4.5436655806336	0	1.94708756284817	1.88400321971738	0
5.4166817889342	3.95146300997951	2.87045673979195	1.83680520162377	2.32645789034928	6.82054695631709	4.58571827060999	3.08104785887236	1.85221971547259	3.05242814783677	5.83860442224926	3.73875364554505	1.7224867051136	1.25939804601395	1.89663502963337
4.39588079414388	4.09570921540033	2.98073331373047	1.09896046331454	2.10454568365234	5.75131200920865	4.31686427435816	1.9757427885544	1.5812125353203	2.63310647871831	4.70389123054763	3.20684090599878	2.39614608299421	0	1.53220010754454
4.80105345666888	3.6897360064624	2.85751029209765	2.20217756188149	2.0984720241641	7.55693285691386	4.35408717420843	3.21966158993016	2.20928026790273	2.96943674036735	5.82389750204144	3.74052797446857	2.91338353294928	1.17623722700352	1.65465210716923
4.61957406863864	4.16479106748591	3.0814508794354	2.07062378430059	2.48981972038438	6.36955665879383	4.34301224679411	3.12312992705301	1.77719212470068	2.90884565818041	5.44643061909279	3.68353411193248	2.77779686937399	1.41693955253311	0.601122334500141
4.68778837083285	3.97091464647812	3.14282677549988	1.95830439601269	2.20530708815328	6.87413528039466	4.74924997828078	3.24978728108022	1.93264494221565	3.28133674374889	5.56706230381944	4.02067055194433	2.23155362008273	1.40321277223699	2.51266761494027
5.53513019885987	4.72236589607266	4.20726607806665	2.80459773680963	3.25958508582374	8.62427663458912	5.07598226057508	4.60507942025519	3.10267153583086	3.25040108179695	6.61751023054673	4.52531904798962	3.49672935121183	2.34251554275388	2.27290887124647
5.73008582834936	4.82270200846036	4.09896364988326	3.07691986201636	3.2817591331225	8.1025534601119	4.84437690595995	4.02529188887376	2.95525528726435	3.23170208106522	6.08714693340114	4.06792604737544	2.77174536401038	1.44548672020818	1.93119535143751
