"","Barri","Any","violence","property_vh","property_personal","damage","other","TOTAL.x","sample.r","TOTAL.y","violence.r","violence.r.w","property_personal.r","property_personal.r.w","property_vh.r","property_vh.r.w","damage.r","damage.r.w","sample.f","violence.f","violence.f.w","property_personal.f","property_personal.f.w","property_vh.f","property_vh.f.w","sample.p","violence.p","violence.p.w","property_personal.p","property_personal.p.w","property_vh.p","property_vh.p.w"
"146","pedralbes","2019",10.25,12.0833333333333,58.75,6.5,4.5,12000,8,12000,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147","pedralbes","2020",8.10530085959885,8.71537726838586,39.2191977077364,6.18791786055396,4.27053486150907,12000,53,12000,0.916666666666667,183.32194080876,2.25,483.690111374223,1.91666666666667,421.714881402835,NA,NA,12,0.166666666666667,716.515863616983,0.333333333333333,1433.03172723397,0.5,2149.54759085095,5,0,0,0,0,0.416666666666667,93.8068212794751
"148","vallvidrera, el tibidabo i les planes","2014",7.19272265707637,5.92341865876878,27.5015866299979,7.61582398984557,7.61582398984557,4727,43,4727,0.423101332769198,45.6713429871445,1.90395599746139,213.995185251886,1.26930399830759,135.380158845133,1.48085466469219,154.890835559145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","vallvidrera, el tibidabo i les planes","2015",4.44256399407658,11.0006346519992,33.0019039559975,8.46202665538397,4.65411466046118,4727,14,4727,0.423101332769198,131.903031165548,1.48085466469219,484.555252660401,0.846202665538396,263.806062331095,NA,NA,1,0,0,0,0,0.211550666384599,66.2363518777097,0,0,0,0,0,0,0
"150","vallvidrera, el tibidabo i les planes","2016",4.86566532684578,8.88512798815316,35.3289612862281,9.51977998730696,5.92341865876878,4727,4,4727,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151","vallvidrera, el tibidabo i les planes","2017",8.03892532261477,8.88512798815316,37.2329172836894,12.0583879839221,4.44256399407658,4727,15,4727,1.26930399830759,410.751193577851,2.53860799661519,813.054405627425,0.846202665538396,257.163686120892,NA,NA,4,0.423101332769198,555.865189392079,0.211550666384599,277.93259469604,0.211550666384599,277.93259469604,0,0,0,0,0,0,0
"152","vallvidrera, el tibidabo i les planes","2018",7.61582398984557,13.1161413158451,44.848741273535,8.25047598899937,3.38481066215359,4727,16,4727,0.423101332769198,140.115278324184,0.634651999153797,227.988541280926,0.634651999153797,171.825957599148,NA,NA,1,0,0,0,0,0.211550666384599,57.2753191997161,0,0,0,0,0,0,0
"153","vallvidrera, el tibidabo i les planes","2019",4.86566532684578,35.1174106198434,34.6943092870743,14.8085466469219,5.50031732599958,4727,1,4727,0,0,0,0,0.211550666384599,1000,NA,NA,1,0,0,0,0,0.211550666384599,1000,1,0,0,0,0,0.211550666384599,1000
"154","vallvidrera, el tibidabo i les planes","2020",4.86748381394937,22.5674249555835,26.5499117124511,13.9387036490368,3.98248675686767,4727,9,4727,0.846202665538396,411.045945020836,0.423101332769198,228.738191996645,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155","sarrià","2014",5.13187731232844,4.01798146159048,25.8185145403191,4.93296733898238,4.0577634562597,25137,113,25137,0.556947925368978,108.237199945884,0.676293909376616,133.44748504898,0.676293909376616,140.673977469995,0.159127978676851,31.9929391496717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","sarrià","2015",4.85340334964395,4.25667342960576,27.4097943270876,5.29100529100529,4.29645542427497,25137,71,25137,0.198909973346064,60.4310429706713,0.477383936030553,157.122002208383,0.636511914707403,221.807290650151,NA,NA,13,0.0397819946692127,156.780390638519,0.159127978676851,627.121562554076,0.318255957353702,1254.24312510815,4,0.0397819946692127,11.5643597228262,0.0397819946692127,11.7915362577333,0.0795639893384254,27.3418609578182
"157","sarrià","2016",4.85340334964395,4.41580140828261,29.1999840872021,5.25122329633608,2.86430361618332,25137,12,25137,0,0,0.0397819946692127,56.8924979414186,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158","sarrià","2017",4.97274933365159,4.93296733898238,27.0915383697339,4.13732744559812,2.38691968015276,25137,44,25137,0.159127978676851,85.1359087238322,0.238691968015276,137.059778243907,0.238691968015276,137.968881829523,NA,NA,5,0.119345984007638,315.056658639529,0.0397819946692127,105.018886213176,0.0397819946692127,105.018886213176,1,0,0,0.0397819946692127,20.0373296118753,0,0
"159","sarrià","2018",5.17165930699765,6.60381111508931,33.0190555754466,4.65449337629789,2.06866372279906,25137,75,25137,0.596729920038191,177.112362528076,0.716075904045829,215.983580768898,0.795639893384254,233.343673083386,NA,NA,13,0.119345984007638,440.157984293794,0.0795639893384254,293.438656195862,0.318255957353702,1173.75462478345,4,0.0397819946692127,8.89829966440274,0,0,0.119345984007638,30.5128783621634
"160","sarrià","2019",5.88773521104348,5.56947925368978,34.3716433941998,5.92751720571269,3.10299558419859,25137,14,25137,0.0795639893384254,97.7655573590386,0.159127978676851,262.765050750278,0.0795639893384254,143.695436084186,NA,NA,7,0.198909973346064,2443.90581406008,0.0795639893384254,977.562325624033,0,0,2,0.0795639893384254,134.055311469873,0,0,0,0
"161","sarrià","2020",6.57371814490973,5.24233219151029,27.8758933993008,4.95109151420417,3.24525326141113,25137,53,25137,0.238691968015276,112.735978783941,0.556947925368978,275.653377393368,0.517165930699765,249.805005188256,NA,NA,19,0.198909973346064,1369.26840199958,0.198909973346064,1369.26840199958,0.358037952022914,2464.68312359925,9,0.0397819946692127,15.779280840512,0.0795639893384254,15.2422061459413,0.238691968015276,115.046186829466
"162","les tres torres","2014",5.57854957710995,3.95897066762642,26.8130286125607,5.93845600143963,3.41911103113191,16671,112,16671,0.659828444604403,99.3590726368018,1.19968808109891,192.391822538362,2.69929818247256,406.071013099943,0.659828444604403,85.2919943266963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","les tres torres","2015",3.77901745546158,2.87925139463739,29.0324515625937,4.73876792034071,2.87925139463739,16671,59,16671,0.41989082838462,117.746378749878,0.719812848659349,207.60422210438,1.4396256973187,404.293321865962,NA,NA,10,0,0,0.239937616219783,644.404960784105,0.359906424329674,966.607441176158,5,0,0,0.119968808109891,36.0904848980462,0.179953212164837,45.1662453995206
"164","les tres torres","2016",5.27862755683522,3.29914222302201,32.031671765341,3.65904864735169,2.39937616219783,16671,16,16671,0.0599844040549457,87.1436100305944,0.239937616219783,261.026545602064,0.479875232439566,473.299049511668,NA,NA,6,0,0,0,0,0.359906424329674,2446.9271881845,1,0,0,0,0,0.0599844040549457,87.1436100305944
"165","les tres torres","2017",5.45858076900006,4.97870553656049,29.812248815308,4.8587367284506,2.51934497030772,16671,27,16671,0,0,0.119968808109891,75.9258347370677,0.659828444604403,419.056975933501,NA,NA,5,0,0,0,0,0.299922020274729,765.154455200597,2,0,0,0,0,0.119968808109891,63.9718932337123
"166","les tres torres","2018",3.65904864735169,4.8587367284506,31.2518745126267,3.95897066762642,1.91950092975826,16671,44,16671,0.359906424329674,130.819233181365,0.599844040549457,229.623722023341,0.959750464879131,361.203290235479,NA,NA,6,0.0599844040549457,165.16486667485,0,0,0.299922020274729,825.824333374252,2,0,0,0,0,0.119968808109891,41.3791017221239
